id,x,y,
697,125583.94418313791,-3675678.99131796,
698,125583.94418313791,-3674678.99131796,
699,125583.94418313791,-3673678.99131796,
700,125583.94418313791,-3672678.99131796,
701,125583.94418313791,-3671678.99131796,
702,125583.94418313791,-3670678.99131796,
703,125583.94418313791,-3669678.99131796,
704,125583.94418313791,-3668678.99131796,
705,126583.94418313791,-3714678.99131796,
706,126583.94418313791,-3713678.99131796,
707,126583.94418313791,-3712678.99131796,
708,126583.94418313791,-3711678.99131796,
709,126583.94418313791,-3710678.99131796,
710,126583.94418313791,-3709678.99131796,
711,126583.94418313791,-3708678.99131796,
712,126583.94418313791,-3707678.99131796,
713,126583.94418313791,-3706678.99131796,
714,126583.94418313791,-3705678.99131796,
715,126583.94418313791,-3704678.99131796,
716,126583.94418313791,-3703678.99131796,
717,126583.94418313791,-3702678.99131796,
718,126583.94418313791,-3701678.99131796,
719,126583.94418313791,-3700678.99131796,
720,126583.94418313791,-3699678.99131796,
721,126583.94418313791,-3698678.99131796,
722,126583.94418313791,-3697678.99131796,
723,126583.94418313791,-3696678.99131796,
724,126583.94418313791,-3695678.99131796,
725,126583.94418313791,-3694678.99131796,
726,126583.94418313791,-3693678.99131796,
727,126583.94418313791,-3692678.99131796,
728,126583.94418313791,-3691678.99131796,
729,126583.94418313791,-3690678.99131796,
730,126583.94418313791,-3689678.99131796,
731,126583.94418313791,-3688678.99131796,
732,126583.94418313791,-3687678.99131796,
733,126583.94418313791,-3686678.99131796,
734,126583.94418313791,-3685678.99131796,
735,126583.94418313791,-3684678.99131796,
736,126583.94418313791,-3683678.99131796,
737,126583.94418313791,-3682678.99131796,
738,126583.94418313791,-3681678.99131796,
739,126583.94418313791,-3680678.99131796,
740,126583.94418313791,-3679678.99131796,
741,126583.94418313791,-3678678.99131796,
742,126583.94418313791,-3677678.99131796,
743,126583.94418313791,-3676678.99131796,
744,126583.94418313791,-3675678.99131796,
745,126583.94418313791,-3674678.99131796,
746,126583.94418313791,-3673678.99131796,
747,126583.94418313791,-3672678.99131796,
748,126583.94418313791,-3671678.99131796,
749,126583.94418313791,-3670678.99131796,
750,126583.94418313791,-3669678.99131796,
751,126583.94418313791,-3668678.99131796,
752,127583.94418313791,-3714678.99131796,
753,127583.94418313791,-3713678.99131796,
754,127583.94418313791,-3712678.99131796,
755,127583.94418313791,-3711678.99131796,
756,127583.94418313791,-3710678.99131796,
757,127583.94418313791,-3709678.99131796,
758,127583.94418313791,-3708678.99131796,
759,127583.94418313791,-3707678.99131796,
760,127583.94418313791,-3706678.99131796,
761,127583.94418313791,-3705678.99131796,
762,127583.94418313791,-3704678.99131796,
763,127583.94418313791,-3703678.99131796,
764,127583.94418313791,-3702678.99131796,
765,127583.94418313791,-3701678.99131796,
766,127583.94418313791,-3700678.99131796,
767,127583.94418313791,-3699678.99131796,
768,127583.94418313791,-3698678.99131796,
769,127583.94418313791,-3697678.99131796,
770,127583.94418313791,-3696678.99131796,
771,127583.94418313791,-3695678.99131796,
772,127583.94418313791,-3694678.99131796,
773,127583.94418313791,-3693678.99131796,
774,127583.94418313791,-3692678.99131796,
775,127583.94418313791,-3691678.99131796,
776,127583.94418313791,-3690678.99131796,
777,127583.94418313791,-3689678.99131796,
778,127583.94418313791,-3688678.99131796,
779,127583.94418313791,-3687678.99131796,
780,127583.94418313791,-3686678.99131796,
781,127583.94418313791,-3685678.99131796,
782,127583.94418313791,-3684678.99131796,
783,127583.94418313791,-3683678.99131796,
784,127583.94418313791,-3682678.99131796,
785,127583.94418313791,-3681678.99131796,
786,127583.94418313791,-3680678.99131796,
787,127583.94418313791,-3679678.99131796,
788,127583.94418313791,-3678678.99131796,
789,127583.94418313791,-3677678.99131796,
790,127583.94418313791,-3676678.99131796,
791,127583.94418313791,-3675678.99131796,
792,127583.94418313791,-3674678.99131796,
793,127583.94418313791,-3673678.99131796,
794,127583.94418313791,-3672678.99131796,
795,127583.94418313791,-3671678.99131796,
796,127583.94418313791,-3670678.99131796,
797,127583.94418313791,-3669678.99131796,
798,127583.94418313791,-3668678.99131796,
799,128583.94418313791,-3714678.99131796,
800,128583.94418313791,-3713678.99131796,
801,128583.94418313791,-3712678.99131796,
802,128583.94418313791,-3711678.99131796,
803,128583.94418313791,-3710678.99131796,
804,128583.94418313791,-3709678.99131796,
805,128583.94418313791,-3708678.99131796,
806,128583.94418313791,-3707678.99131796,
807,128583.94418313791,-3706678.99131796,
808,128583.94418313791,-3705678.99131796,
809,128583.94418313791,-3704678.99131796,
810,128583.94418313791,-3703678.99131796,
811,128583.94418313791,-3702678.99131796,
812,128583.94418313791,-3701678.99131796,
813,128583.94418313791,-3700678.99131796,
814,128583.94418313791,-3699678.99131796,
815,128583.94418313791,-3698678.99131796,
816,128583.94418313791,-3697678.99131796,
817,128583.94418313791,-3696678.99131796,
818,128583.94418313791,-3695678.99131796,
819,128583.94418313791,-3694678.99131796,
820,128583.94418313791,-3693678.99131796,
821,128583.94418313791,-3692678.99131796,
822,128583.94418313791,-3691678.99131796,
823,128583.94418313791,-3690678.99131796,
824,128583.94418313791,-3689678.99131796,
825,128583.94418313791,-3688678.99131796,
826,128583.94418313791,-3687678.99131796,
827,128583.94418313791,-3686678.99131796,
828,128583.94418313791,-3685678.99131796,
829,128583.94418313791,-3684678.99131796,
830,128583.94418313791,-3683678.99131796,
831,128583.94418313791,-3682678.99131796,
832,128583.94418313791,-3681678.99131796,
833,128583.94418313791,-3680678.99131796,
834,128583.94418313791,-3679678.99131796,
835,128583.94418313791,-3678678.99131796,
836,128583.94418313791,-3677678.99131796,
837,128583.94418313791,-3676678.99131796,
838,128583.94418313791,-3675678.99131796,
839,128583.94418313791,-3674678.99131796,
840,128583.94418313791,-3673678.99131796,
841,128583.94418313791,-3672678.99131796,
842,128583.94418313791,-3671678.99131796,
843,128583.94418313791,-3670678.99131796,
844,128583.94418313791,-3669678.99131796,
845,128583.94418313791,-3668678.99131796,
846,129583.94418313791,-3714678.99131796,
847,129583.94418313791,-3713678.99131796,
848,129583.94418313791,-3712678.99131796,
849,129583.94418313791,-3711678.99131796,
850,129583.94418313791,-3710678.99131796,
851,129583.94418313791,-3709678.99131796,
852,129583.94418313791,-3708678.99131796,
853,129583.94418313791,-3707678.99131796,
854,129583.94418313791,-3706678.99131796,
855,129583.94418313791,-3705678.99131796,
856,129583.94418313791,-3704678.99131796,
857,129583.94418313791,-3703678.99131796,
858,129583.94418313791,-3702678.99131796,
859,129583.94418313791,-3701678.99131796,
860,129583.94418313791,-3700678.99131796,
861,129583.94418313791,-3699678.99131796,
862,129583.94418313791,-3698678.99131796,
863,129583.94418313791,-3697678.99131796,
864,129583.94418313791,-3696678.99131796,
865,129583.94418313791,-3695678.99131796,
866,129583.94418313791,-3694678.99131796,
867,129583.94418313791,-3693678.99131796,
868,129583.94418313791,-3692678.99131796,
869,129583.94418313791,-3691678.99131796,
870,129583.94418313791,-3690678.99131796,
871,129583.94418313791,-3689678.99131796,
872,129583.94418313791,-3688678.99131796,
873,129583.94418313791,-3687678.99131796,
874,129583.94418313791,-3686678.99131796,
875,129583.94418313791,-3685678.99131796,
876,129583.94418313791,-3684678.99131796,
877,129583.94418313791,-3683678.99131796,
878,129583.94418313791,-3682678.99131796,
879,129583.94418313791,-3681678.99131796,
880,129583.94418313791,-3680678.99131796,
881,129583.94418313791,-3679678.99131796,
882,129583.94418313791,-3678678.99131796,
883,129583.94418313791,-3677678.99131796,
884,129583.94418313791,-3676678.99131796,
885,129583.94418313791,-3675678.99131796,
886,129583.94418313791,-3674678.99131796,
887,129583.94418313791,-3673678.99131796,
888,129583.94418313791,-3672678.99131796,
889,129583.94418313791,-3671678.99131796,
890,129583.94418313791,-3670678.99131796,
891,129583.94418313791,-3669678.99131796,
892,129583.94418313791,-3668678.99131796,
893,130583.94418313791,-3714678.99131796,
894,130583.94418313791,-3713678.99131796,
895,130583.94418313791,-3712678.99131796,
896,130583.94418313791,-3711678.99131796,
897,130583.94418313791,-3710678.99131796,
898,130583.94418313791,-3709678.99131796,
899,130583.94418313791,-3708678.99131796,
900,130583.94418313791,-3707678.99131796,
901,130583.94418313791,-3706678.99131796,
902,130583.94418313791,-3705678.99131796,
903,130583.94418313791,-3704678.99131796,
904,130583.94418313791,-3703678.99131796,
905,130583.94418313791,-3702678.99131796,
906,130583.94418313791,-3701678.99131796,
907,130583.94418313791,-3700678.99131796,
908,130583.94418313791,-3699678.99131796,
909,130583.94418313791,-3698678.99131796,
910,130583.94418313791,-3697678.99131796,
911,130583.94418313791,-3696678.99131796,
912,130583.94418313791,-3695678.99131796,
913,130583.94418313791,-3694678.99131796,
914,130583.94418313791,-3693678.99131796,
915,130583.94418313791,-3692678.99131796,
916,130583.94418313791,-3691678.99131796,
917,130583.94418313791,-3690678.99131796,
918,130583.94418313791,-3689678.99131796,
919,130583.94418313791,-3688678.99131796,
920,130583.94418313791,-3687678.99131796,
921,130583.94418313791,-3686678.99131796,
922,130583.94418313791,-3685678.99131796,
923,130583.94418313791,-3684678.99131796,
924,130583.94418313791,-3683678.99131796,
925,130583.94418313791,-3682678.99131796,
926,130583.94418313791,-3681678.99131796,
927,130583.94418313791,-3680678.99131796,
928,130583.94418313791,-3679678.99131796,
929,130583.94418313791,-3678678.99131796,
930,130583.94418313791,-3677678.99131796,
931,130583.94418313791,-3676678.99131796,
932,130583.94418313791,-3675678.99131796,
933,130583.94418313791,-3674678.99131796,
934,130583.94418313791,-3673678.99131796,
935,130583.94418313791,-3672678.99131796,
936,130583.94418313791,-3671678.99131796,
937,130583.94418313791,-3670678.99131796,
938,130583.94418313791,-3669678.99131796,
939,130583.94418313791,-3668678.99131796,
940,131583.9441831379,-3714678.99131796,
941,131583.9441831379,-3713678.99131796,
942,131583.9441831379,-3712678.99131796,
943,131583.9441831379,-3711678.99131796,
944,131583.9441831379,-3710678.99131796,
945,131583.9441831379,-3709678.99131796,
946,131583.9441831379,-3708678.99131796,
947,131583.9441831379,-3707678.99131796,
948,131583.9441831379,-3706678.99131796,
949,131583.9441831379,-3705678.99131796,
950,131583.9441831379,-3704678.99131796,
951,131583.9441831379,-3703678.99131796,
952,131583.9441831379,-3702678.99131796,
953,131583.9441831379,-3701678.99131796,
954,131583.9441831379,-3700678.99131796,
955,131583.9441831379,-3699678.99131796,
956,131583.9441831379,-3698678.99131796,
957,131583.9441831379,-3697678.99131796,
958,131583.9441831379,-3696678.99131796,
959,131583.9441831379,-3695678.99131796,
960,131583.9441831379,-3694678.99131796,
961,131583.9441831379,-3693678.99131796,
962,131583.9441831379,-3692678.99131796,
963,131583.9441831379,-3691678.99131796,
964,131583.9441831379,-3690678.99131796,
965,131583.9441831379,-3689678.99131796,
966,131583.9441831379,-3688678.99131796,
967,131583.9441831379,-3687678.99131796,
968,131583.9441831379,-3686678.99131796,
969,131583.9441831379,-3685678.99131796,
970,131583.9441831379,-3684678.99131796,
971,131583.9441831379,-3683678.99131796,
972,131583.9441831379,-3682678.99131796,
973,131583.9441831379,-3681678.99131796,
974,131583.9441831379,-3680678.99131796,
975,131583.9441831379,-3679678.99131796,
976,131583.9441831379,-3678678.99131796,
977,131583.9441831379,-3677678.99131796,
978,131583.9441831379,-3676678.99131796,
979,131583.9441831379,-3675678.99131796,
980,131583.9441831379,-3674678.99131796,
981,131583.9441831379,-3673678.99131796,
982,131583.9441831379,-3672678.99131796,
983,131583.9441831379,-3671678.99131796,
984,131583.9441831379,-3670678.99131796,
985,131583.9441831379,-3669678.99131796,
986,131583.9441831379,-3668678.99131796,
987,132583.9441831379,-3714678.99131796,
988,132583.9441831379,-3713678.99131796,
989,132583.9441831379,-3712678.99131796,
990,132583.9441831379,-3711678.99131796,
991,132583.9441831379,-3710678.99131796,
992,132583.9441831379,-3709678.99131796,
993,132583.9441831379,-3708678.99131796,
994,132583.9441831379,-3707678.99131796,
995,132583.9441831379,-3706678.99131796,
996,132583.9441831379,-3705678.99131796,
997,132583.9441831379,-3704678.99131796,
998,132583.9441831379,-3703678.99131796,
999,132583.9441831379,-3702678.99131796,
1000,132583.9441831379,-3701678.99131796,
1001,132583.9441831379,-3700678.99131796,
1002,132583.9441831379,-3699678.99131796,
1003,132583.9441831379,-3698678.99131796,
1004,132583.9441831379,-3697678.99131796,
1005,132583.9441831379,-3696678.99131796,
1006,132583.9441831379,-3695678.99131796,
1007,132583.9441831379,-3694678.99131796,
1008,132583.9441831379,-3693678.99131796,
1009,132583.9441831379,-3692678.99131796,
1010,132583.9441831379,-3691678.99131796,
1011,132583.9441831379,-3690678.99131796,
1012,132583.9441831379,-3689678.99131796,
1013,132583.9441831379,-3688678.99131796,
1014,132583.9441831379,-3687678.99131796,
1015,132583.9441831379,-3686678.99131796,
1016,132583.9441831379,-3685678.99131796,
1017,132583.9441831379,-3684678.99131796,
1018,132583.9441831379,-3683678.99131796,
1019,132583.9441831379,-3682678.99131796,
1020,132583.9441831379,-3681678.99131796,
1021,132583.9441831379,-3680678.99131796,
1022,132583.9441831379,-3679678.99131796,
1023,132583.9441831379,-3678678.99131796,
1024,132583.9441831379,-3677678.99131796,
1025,132583.9441831379,-3676678.99131796,
1026,132583.9441831379,-3675678.99131796,
1027,132583.9441831379,-3674678.99131796,
1028,132583.9441831379,-3673678.99131796,
1029,132583.9441831379,-3672678.99131796,
1030,132583.9441831379,-3671678.99131796,
1031,132583.9441831379,-3670678.99131796,
1032,132583.9441831379,-3669678.99131796,
1033,132583.9441831379,-3668678.99131796,
1034,133583.9441831379,-3714678.99131796,
1035,133583.9441831379,-3713678.99131796,
1036,133583.9441831379,-3712678.99131796,
1037,133583.9441831379,-3711678.99131796,
1038,133583.9441831379,-3710678.99131796,
1039,133583.9441831379,-3709678.99131796,
1040,133583.9441831379,-3708678.99131796,
1041,133583.9441831379,-3707678.99131796,
1042,133583.9441831379,-3706678.99131796,
1043,133583.9441831379,-3705678.99131796,
1044,133583.9441831379,-3704678.99131796,
1045,133583.9441831379,-3703678.99131796,
1046,133583.9441831379,-3702678.99131796,
1047,133583.9441831379,-3701678.99131796,
1048,133583.9441831379,-3700678.99131796,
1049,133583.9441831379,-3699678.99131796,
1050,133583.9441831379,-3698678.99131796,
1051,133583.9441831379,-3697678.99131796,
1052,133583.9441831379,-3696678.99131796,
1053,133583.9441831379,-3695678.99131796,
1054,133583.9441831379,-3694678.99131796,
1055,133583.9441831379,-3693678.99131796,
1056,133583.9441831379,-3692678.99131796,
1057,133583.9441831379,-3691678.99131796,
1058,133583.9441831379,-3690678.99131796,
1059,133583.9441831379,-3689678.99131796,
1060,133583.9441831379,-3688678.99131796,
1061,133583.9441831379,-3687678.99131796,
1062,133583.9441831379,-3686678.99131796,
1063,133583.9441831379,-3685678.99131796,
1064,133583.9441831379,-3684678.99131796,
1065,133583.9441831379,-3683678.99131796,
1066,133583.9441831379,-3682678.99131796,
1067,133583.9441831379,-3681678.99131796,
1068,133583.9441831379,-3680678.99131796,
1069,133583.9441831379,-3679678.99131796,
1070,133583.9441831379,-3678678.99131796,
1071,133583.9441831379,-3677678.99131796,
1072,133583.9441831379,-3676678.99131796,
1073,133583.9441831379,-3675678.99131796,
1074,133583.9441831379,-3674678.99131796,
1075,133583.9441831379,-3673678.99131796,
1076,133583.9441831379,-3672678.99131796,
1077,133583.9441831379,-3671678.99131796,
1078,133583.9441831379,-3670678.99131796,
1079,133583.9441831379,-3669678.99131796,
1080,133583.9441831379,-3668678.99131796,
1081,134583.9441831379,-3714678.99131796,
1082,134583.9441831379,-3713678.99131796,
1083,134583.9441831379,-3712678.99131796,
1084,134583.9441831379,-3711678.99131796,
1085,134583.9441831379,-3710678.99131796,
1086,134583.9441831379,-3709678.99131796,
1087,134583.9441831379,-3708678.99131796,
1088,134583.9441831379,-3707678.99131796,
1089,134583.9441831379,-3706678.99131796,
1090,134583.9441831379,-3705678.99131796,
1091,134583.9441831379,-3704678.99131796,
1092,134583.9441831379,-3703678.99131796,
1093,134583.9441831379,-3702678.99131796,
1094,134583.9441831379,-3701678.99131796,
1095,134583.9441831379,-3700678.99131796,
1096,134583.9441831379,-3699678.99131796,
1097,134583.9441831379,-3698678.99131796,
1098,134583.9441831379,-3697678.99131796,
1099,134583.9441831379,-3696678.99131796,
1100,134583.9441831379,-3695678.99131796,
1101,134583.9441831379,-3694678.99131796,
1102,134583.9441831379,-3693678.99131796,
1103,134583.9441831379,-3692678.99131796,
1104,134583.9441831379,-3691678.99131796,
1105,134583.9441831379,-3690678.99131796,
1106,134583.9441831379,-3689678.99131796,
1107,134583.9441831379,-3688678.99131796,
1108,134583.9441831379,-3687678.99131796,
1109,134583.9441831379,-3686678.99131796,
1110,134583.9441831379,-3685678.99131796,
1111,134583.9441831379,-3684678.99131796,
1112,134583.9441831379,-3683678.99131796,
1113,134583.9441831379,-3682678.99131796,
1114,134583.9441831379,-3681678.99131796,
1115,134583.9441831379,-3680678.99131796,
1116,134583.9441831379,-3679678.99131796,
1117,134583.9441831379,-3678678.99131796,
1118,134583.9441831379,-3677678.99131796,
1119,134583.9441831379,-3676678.99131796,
1120,134583.9441831379,-3675678.99131796,
1121,134583.9441831379,-3674678.99131796,
1122,134583.9441831379,-3673678.99131796,
1123,134583.9441831379,-3672678.99131796,
1124,134583.9441831379,-3671678.99131796,
1125,134583.9441831379,-3670678.99131796,
1126,134583.9441831379,-3669678.99131796,
1127,134583.9441831379,-3668678.99131796,
1128,135583.9441831379,-3714678.99131796,
1129,135583.9441831379,-3713678.99131796,
1130,135583.9441831379,-3712678.99131796,
1131,135583.9441831379,-3711678.99131796,
1132,135583.9441831379,-3710678.99131796,
1133,135583.9441831379,-3709678.99131796,
1134,135583.9441831379,-3708678.99131796,
1135,135583.9441831379,-3707678.99131796,
1136,135583.9441831379,-3706678.99131796,
1137,135583.9441831379,-3705678.99131796,
1138,135583.9441831379,-3704678.99131796,
1139,135583.9441831379,-3703678.99131796,
1140,135583.9441831379,-3702678.99131796,
1141,135583.9441831379,-3701678.99131796,
1142,135583.9441831379,-3700678.99131796,
1143,135583.9441831379,-3699678.99131796,
1144,135583.9441831379,-3698678.99131796,
1145,135583.9441831379,-3697678.99131796,
1146,135583.9441831379,-3696678.99131796,
1147,135583.9441831379,-3695678.99131796,
1148,135583.9441831379,-3694678.99131796,
1149,135583.9441831379,-3693678.99131796,
1150,135583.9441831379,-3692678.99131796,
1151,135583.9441831379,-3691678.99131796,
1152,135583.9441831379,-3690678.99131796,
1153,135583.9441831379,-3689678.99131796,
1154,135583.9441831379,-3688678.99131796,
1155,135583.9441831379,-3687678.99131796,
1156,135583.9441831379,-3686678.99131796,
1157,135583.9441831379,-3685678.99131796,
1158,135583.9441831379,-3684678.99131796,
1159,135583.9441831379,-3683678.99131796,
1160,135583.9441831379,-3682678.99131796,
1161,135583.9441831379,-3681678.99131796,
1162,135583.9441831379,-3680678.99131796,
1163,135583.9441831379,-3679678.99131796,
1164,135583.9441831379,-3678678.99131796,
1165,135583.9441831379,-3677678.99131796,
1166,135583.9441831379,-3676678.99131796,
1167,135583.9441831379,-3675678.99131796,
1168,135583.9441831379,-3674678.99131796,
1169,135583.9441831379,-3673678.99131796,
1170,135583.9441831379,-3672678.99131796,
1171,135583.9441831379,-3671678.99131796,
1172,135583.9441831379,-3670678.99131796,
1173,135583.9441831379,-3669678.99131796,
1174,135583.9441831379,-3668678.99131796,
1175,136583.9441831379,-3714678.99131796,
1176,136583.9441831379,-3713678.99131796,
1177,136583.9441831379,-3712678.99131796,
1178,136583.9441831379,-3711678.99131796,
1179,136583.9441831379,-3710678.99131796,
1180,136583.9441831379,-3709678.99131796,
1181,136583.9441831379,-3708678.99131796,
1182,136583.9441831379,-3707678.99131796,
1183,136583.9441831379,-3706678.99131796,
1184,136583.9441831379,-3705678.99131796,
1185,136583.9441831379,-3704678.99131796,
1186,136583.9441831379,-3703678.99131796,
1187,136583.9441831379,-3702678.99131796,
1188,136583.9441831379,-3701678.99131796,
1189,136583.9441831379,-3700678.99131796,
1190,136583.9441831379,-3699678.99131796,
1191,136583.9441831379,-3698678.99131796,
1192,136583.9441831379,-3697678.99131796,
1193,136583.9441831379,-3696678.99131796,
1194,136583.9441831379,-3695678.99131796,
1195,136583.9441831379,-3694678.99131796,
1196,136583.9441831379,-3693678.99131796,
1197,136583.9441831379,-3692678.99131796,
1198,136583.9441831379,-3691678.99131796,
1199,136583.9441831379,-3690678.99131796,
1200,136583.9441831379,-3689678.99131796,
1201,136583.9441831379,-3688678.99131796,
1202,136583.9441831379,-3687678.99131796,
1203,136583.9441831379,-3686678.99131796,
1204,136583.9441831379,-3685678.99131796,
1205,136583.9441831379,-3684678.99131796,
1206,136583.9441831379,-3683678.99131796,
1207,136583.9441831379,-3682678.99131796,
1208,136583.9441831379,-3681678.99131796,
1209,136583.9441831379,-3680678.99131796,
1210,136583.9441831379,-3679678.99131796,
1211,136583.9441831379,-3678678.99131796,
1212,136583.9441831379,-3677678.99131796,
1213,136583.9441831379,-3676678.99131796,
1214,136583.9441831379,-3675678.99131796,
1215,136583.9441831379,-3674678.99131796,
1216,136583.9441831379,-3673678.99131796,
1217,136583.9441831379,-3672678.99131796,
1218,136583.9441831379,-3671678.99131796,
1219,136583.9441831379,-3670678.99131796,
1220,136583.9441831379,-3669678.99131796,
1221,136583.9441831379,-3668678.99131796,
1222,137583.9441831379,-3714678.99131796,
1223,137583.9441831379,-3713678.99131796,
1224,137583.9441831379,-3712678.99131796,
1225,137583.9441831379,-3711678.99131796,
1226,137583.9441831379,-3710678.99131796,
1227,137583.9441831379,-3709678.99131796,
1228,137583.9441831379,-3708678.99131796,
1229,137583.9441831379,-3707678.99131796,
1230,137583.9441831379,-3706678.99131796,
1231,137583.9441831379,-3705678.99131796,
1232,137583.9441831379,-3704678.99131796,
1233,137583.9441831379,-3703678.99131796,
1234,137583.9441831379,-3702678.99131796,
1235,137583.9441831379,-3701678.99131796,
1236,137583.9441831379,-3700678.99131796,
1237,137583.9441831379,-3699678.99131796,
1238,137583.9441831379,-3698678.99131796,
1239,137583.9441831379,-3697678.99131796,
1240,137583.9441831379,-3696678.99131796,
1241,137583.9441831379,-3695678.99131796,
1242,137583.9441831379,-3694678.99131796,
1243,137583.9441831379,-3693678.99131796,
1244,137583.9441831379,-3692678.99131796,
1245,137583.9441831379,-3691678.99131796,
1246,137583.9441831379,-3690678.99131796,
1247,137583.9441831379,-3689678.99131796,
1248,137583.9441831379,-3688678.99131796,
1249,137583.9441831379,-3687678.99131796,
1250,137583.9441831379,-3686678.99131796,
1251,137583.9441831379,-3685678.99131796,
1252,137583.9441831379,-3684678.99131796,
1253,137583.9441831379,-3683678.99131796,
1254,137583.9441831379,-3682678.99131796,
1255,137583.9441831379,-3681678.99131796,
1256,137583.9441831379,-3680678.99131796,
1257,137583.9441831379,-3679678.99131796,
1258,137583.9441831379,-3678678.99131796,
1259,137583.9441831379,-3677678.99131796,
1260,137583.9441831379,-3676678.99131796,
1261,137583.9441831379,-3675678.99131796,
1262,137583.9441831379,-3674678.99131796,
1263,137583.9441831379,-3673678.99131796,
1264,137583.9441831379,-3672678.99131796,
1265,137583.9441831379,-3671678.99131796,
1266,137583.9441831379,-3670678.99131796,
1267,137583.9441831379,-3669678.99131796,
1268,137583.9441831379,-3668678.99131796,
1269,138583.9441831379,-3714678.99131796,
1270,138583.9441831379,-3713678.99131796,
1271,138583.9441831379,-3712678.99131796,
1272,138583.9441831379,-3711678.99131796,
1273,138583.9441831379,-3710678.99131796,
1274,138583.9441831379,-3709678.99131796,
1275,138583.9441831379,-3708678.99131796,
1276,138583.9441831379,-3707678.99131796,
1277,138583.9441831379,-3706678.99131796,
1278,138583.9441831379,-3705678.99131796,
1279,138583.9441831379,-3704678.99131796,
1280,138583.9441831379,-3703678.99131796,
1281,138583.9441831379,-3702678.99131796,
1282,138583.9441831379,-3701678.99131796,
1283,138583.9441831379,-3700678.99131796,
1284,138583.9441831379,-3699678.99131796,
1285,138583.9441831379,-3698678.99131796,
1286,138583.9441831379,-3697678.99131796,
1287,138583.9441831379,-3696678.99131796,
1288,138583.9441831379,-3695678.99131796,
1289,138583.9441831379,-3694678.99131796,
1290,138583.9441831379,-3693678.99131796,
1291,138583.9441831379,-3692678.99131796,
1292,138583.9441831379,-3691678.99131796,
1293,138583.9441831379,-3690678.99131796,
1294,138583.9441831379,-3689678.99131796,
1295,138583.9441831379,-3688678.99131796,
1296,138583.9441831379,-3687678.99131796,
1297,138583.9441831379,-3686678.99131796,
1298,138583.9441831379,-3685678.99131796,
1299,138583.9441831379,-3684678.99131796,
1300,138583.9441831379,-3683678.99131796,
1301,138583.9441831379,-3682678.99131796,
1302,138583.9441831379,-3681678.99131796,
1303,138583.9441831379,-3680678.99131796,
1304,138583.9441831379,-3679678.99131796,
1305,138583.9441831379,-3678678.99131796,
1306,138583.9441831379,-3677678.99131796,
1307,138583.9441831379,-3676678.99131796,
1308,138583.9441831379,-3675678.99131796,
1309,138583.9441831379,-3674678.99131796,
1310,138583.9441831379,-3673678.99131796,
1311,138583.9441831379,-3672678.99131796,
1312,138583.9441831379,-3671678.99131796,
1313,138583.9441831379,-3670678.99131796,
1314,138583.9441831379,-3669678.99131796,
1315,138583.9441831379,-3668678.99131796,
1316,139583.9441831379,-3714678.99131796,
1317,139583.9441831379,-3713678.99131796,
1318,139583.9441831379,-3712678.99131796,
1319,139583.9441831379,-3711678.99131796,
1320,139583.9441831379,-3710678.99131796,
1321,139583.9441831379,-3709678.99131796,
1322,139583.9441831379,-3708678.99131796,
1323,139583.9441831379,-3707678.99131796,
1324,139583.9441831379,-3706678.99131796,
1325,139583.9441831379,-3705678.99131796,
1326,139583.9441831379,-3704678.99131796,
1327,139583.9441831379,-3703678.99131796,
1328,139583.9441831379,-3702678.99131796,
1329,139583.9441831379,-3701678.99131796,
1330,139583.9441831379,-3700678.99131796,
1331,139583.9441831379,-3699678.99131796,
1332,139583.9441831379,-3698678.99131796,
1333,139583.9441831379,-3697678.99131796,
1334,139583.9441831379,-3696678.99131796,
1335,139583.9441831379,-3695678.99131796,
1336,139583.9441831379,-3694678.99131796,
1337,139583.9441831379,-3693678.99131796,
1338,139583.9441831379,-3692678.99131796,
1339,139583.9441831379,-3691678.99131796,
1340,139583.9441831379,-3690678.99131796,
1341,139583.9441831379,-3689678.99131796,
1342,139583.9441831379,-3688678.99131796,
1343,139583.9441831379,-3687678.99131796,
1344,139583.9441831379,-3686678.99131796,
1345,139583.9441831379,-3685678.99131796,
1346,139583.9441831379,-3684678.99131796,
1347,139583.9441831379,-3683678.99131796,
1348,139583.9441831379,-3682678.99131796,
1349,139583.9441831379,-3681678.99131796,
1350,139583.9441831379,-3680678.99131796,
1351,139583.9441831379,-3679678.99131796,
1352,139583.9441831379,-3678678.99131796,
1353,139583.9441831379,-3677678.99131796,
1354,139583.9441831379,-3676678.99131796,
1355,139583.9441831379,-3675678.99131796,
1356,139583.9441831379,-3674678.99131796,
1357,139583.9441831379,-3673678.99131796,
1358,139583.9441831379,-3672678.99131796,
1359,139583.9441831379,-3671678.99131796,
1360,139583.9441831379,-3670678.99131796,
1361,139583.9441831379,-3669678.99131796,
1362,139583.9441831379,-3668678.99131796,
1363,140583.9441831379,-3714678.99131796,
1364,140583.9441831379,-3713678.99131796,
1365,140583.9441831379,-3712678.99131796,
1366,140583.9441831379,-3711678.99131796,
1367,140583.9441831379,-3710678.99131796,
1368,140583.9441831379,-3709678.99131796,
1369,140583.9441831379,-3708678.99131796,
1370,140583.9441831379,-3707678.99131796,
1371,140583.9441831379,-3706678.99131796,
1372,140583.9441831379,-3705678.99131796,
1373,140583.9441831379,-3704678.99131796,
1374,140583.9441831379,-3703678.99131796,
1375,140583.9441831379,-3702678.99131796,
1376,140583.9441831379,-3701678.99131796,
