id,x,y,
5144,139824.0445950291,-3703769.277630927,
5149,130241.67798224358,-3684709.1079060645,
5157,127774.96757151921,-3691026.697567374,
5158,128481.08605855833,-3691017.2597995447,
5160,131997.85038998994,-3681285.0326335207,
5161,131906.04287296842,-3681250.951609209,
5164,127927.9325413503,-3689138.151839323,
5168,128700.1817695462,-3690766.1096311286,
5181,146433.0824913754,-3704743.2893966953,
5184,144820.5009499484,-3710147.6488481914,
5189,129081.37751551576,-3684392.1864718297,
5190,153743.77268509255,-3710979.530033084,
5191,129488.76598516654,-3684709.364665702,
5192,129889.81716696135,-3689158.1681908458,
5205,138929.90627469984,-3696055.213937013,
5208,132762.10677448876,-3682268.381446215,
5212,146025.43006673813,-3701197.536298267,
5214,145425.38178386266,-3695554.36533471,
5215,138954.79071182822,-3695123.700047097,
5216,139672.72828792394,-3694883.3093872964,
5220,127794.57962504918,-3683154.628553528,
5225,127902.02811333188,-3682373.918311645,
5229,142658.36563432636,-3710553.499593292,
5230,138928.3281338874,-3696054.975896974,
5231,140119.01322123889,-3696744.945757001,
5233,144303.2885486357,-3703028.091597487,
5241,137562.2839562013,-3687964.7126363125,
5246,127628.65079864525,-3680954.4119585045,
5247,127372.00478697916,-3681018.0944325184,
5256,149068.0005266143,-3706673.2800256377,
5257,146493.13304013255,-3701037.696395158,
5261,145998.19744150926,-3705147.7238617213,
5262,127515.25519432529,-3689655.110338578,
5265,143933.30733783072,-3709834.6448411574,
5268,144068.66557788648,-3710347.643445147,
5269,144359.34965409874,-3710024.209458501,
5271,145073.70032108793,-3710090.733786745,
5272,144095.26905607712,-3711112.6431002594,
5278,145665.04655944774,-3702495.2259902256,
5286,148477.30237460244,-3706100.2122754892,
5291,130633.26307357261,-3683264.093073678,
5297,141881.16569771117,-3694981.5317056845,
5298,139978.41514650334,-3706884.2575087724,
5301,138478.94848004685,-3707894.101895579,
5317,132547.97819735677,-3686920.925812688,
5323,143795.74329344998,-3702546.6425291537,
5326,148341.84755523474,-3689587.541384554,
5328,147819.75957863466,-3699365.4230317925,
5330,138883.50394279652,-3689327.160689337,
5336,136840.95265740904,-3694722.2194791185,
5337,141850.18912599093,-3697687.529158018,
5344,143708.63908926913,-3702688.031887523,
5355,146419.5843137585,-3703255.4080384653,
5371,143397.63122927048,-3710468.0415273844,
5379,153166.46547443065,-3710400.7253710832,
5381,136970.08382688696,-3704211.6158788144,
5386,137545.7456665778,-3703140.6784348525,
5390,137583.7995292563,-3702802.263712305,
5393,146960.70509006502,-3706684.010424927,
5395,147055.47048379335,-3703525.1032813797,
5399,135016.32702278972,-3703400.468209424,
5401,135671.97760408392,-3703858.853703284,
5402,136068.58744627397,-3703269.886595664,
5417,142630.25358178464,-3698579.8717969987,
5422,143947.6530012749,-3703869.68203056,
5425,142382.37724250782,-3703437.930618685,
5428,141673.14648973598,-3702053.920830101,
5442,146826.70724044487,-3686221.0766103114,
5447,141152.45687345977,-3695894.6059884904,
5450,147806.2090383685,-3704287.9546274683,
5451,147626.1828632386,-3704186.5306268637,
5452,138285.69593711494,-3707555.414864075,
5466,147254.25012147255,-3701482.588094493,
5483,141005.37354805172,-3696721.6423831196,
5495,140384.6343866043,-3696503.1553028678,
5508,147985.61133036413,-3698982.021425364,
5514,143383.7986519617,-3708322.6876021973,
5518,144152.47464195362,-3704106.312183042,
5519,128697.5941917895,-3690764.427410619,
5526,148022.10160464115,-3700277.4009965644,
5528,148130.54737156787,-3688376.331769278,
5555,149438.45329697512,-3700618.169797893,
5568,142452.28212180323,-3694762.0662395125,
5569,146617.49933889962,-3705285.0917360303,
5572,146431.59058025756,-3705194.6554385177,
5597,144651.6582005422,-3701727.155956392,
5598,144038.05355556292,-3700521.855625441,
5615,148717.078813539,-3699853.3989051552,
5616,129416.42949147853,-3688512.6522889705,
5617,141970.35255341156,-3698481.963357217,
5618,140337.47288022257,-3704315.7309884448,
5634,129635.45157541035,-3691292.4005942564,
5648,148285.8924290246,-3699499.008803284,
5687,134897.6082565297,-3690759.200252551,
5695,145409.50817375642,-3697484.3992756642,
5701,146221.32926237208,-3698521.3817147063,
5711,147376.00014766547,-3700234.5629320475,
5718,148287.64783998765,-3698712.0237144427,
5720,147848.00000879762,-3687758.607695112,
5722,146582.9846269866,-3702464.847447314,
5726,155072.040605695,-3711160.668688523,
5727,130876.18187873375,-3682053.925589976,
5732,144331.50276515682,-3696196.1550944354,
5736,151199.8480877012,-3707331.958783899,
5742,141117.19495646682,-3703781.8257987048,
5743,140801.77586158054,-3697892.7601293256,
6,145934.48105562714,-3692901.5048914254,
6001,128246.40511760765,-3691781.0543080014,
6003,144273.47768546676,-3708590.99930813,
6004,149802.69206890467,-3707895.6344128638,
6005,129594.61194735659,-3681063.746702984,
6007,149535.86391846178,-3708007.586284994,
6008,145716.40344667915,-3705047.9177680956,
6009,149222.5307736814,-3708172.0765352887,
6010,148754.1516408207,-3707988.795206954,
6011,148850.69715748835,-3706371.4362784335,
6013,148196.4859597122,-3708425.448889502,
6016,147357.10898728698,-3708238.88502346,
6017,147277.71641514727,-3708908.0236034533,
6018,147277.71641514727,-3708908.0236034533,
6019,146579.61160300262,-3704848.7225356502,
6020,143543.51191913875,-3707753.965934959,
6021,132041.6346648508,-3683773.2203032803,
6026,147067.12181929123,-3703321.6109683146,
6027,128133.16760475725,-3681236.65881709,
6032,150786.20308849617,-3688993.7312909453,
6033,153674.10780507946,-3710550.759491279,
6040,146122.90891706292,-3704089.448061816,
6041,146966.15767402865,-3699873.294776097,
6042,144709.45968540572,-3698865.995398211,
6044,132077.19220131898,-3686629.5050163628,
6045,152838.5634375209,-3688427.786837973,
6046,143736.7534471097,-3701009.6054063304,
6047,127240.43609378386,-3704194.645061723,
6050,149081.58744609228,-3694348.349258175,
6051,146846.5934631735,-3704501.9569611726,
6052,141285.5392916047,-3697029.4188125036,
6053,149888.28681479697,-3698340.0710192714,
6054,141341.0692031128,-3693877.7740332102,
6055,142540.32288309882,-3704996.6124402336,
6056,142394.15613555556,-3710070.742202253,
6057,145431.7339634239,-3701760.2416305863,
6058,148923.3650446602,-3698814.3923132396,
6059,138934.1451319224,-3704924.9419202697,
6060,136854.68703187123,-3689899.2315630876,
6061,147216.37461583468,-3702904.82595811,
6063,127089.46797996006,-3689328.4649297716,
6065,149975.94721441276,-3700363.2495279405,
6066,147127.209618507,-3700334.326585647,
6067,150418.3949699765,-3705932.042287944,
6068,147103.58116470286,-3703455.3571317205,
6071,145147.3343307424,-3710368.6588111827,
6072,145120.26590297747,-3701330.4192541763,
6073,143748.74777019167,-3700902.568421219,
6076,130674.51912211083,-3681785.9473229274,
6077,148224.97286640925,-3702247.7255618297,
6079,138478.806743384,-3696919.020786219,
6080,143103.4456061381,-3699149.898050324,
6083,136763.57294118387,-3703369.512788411,
6084,151862.8484445181,-3708943.326810813,
6086,139760.14668401008,-3696876.76395042,
6088,152651.7960494409,-3693276.325576939,
6090,135721.09382380667,-3695620.3585297544,
6092,153339.41818918183,-3711045.587670735,
6094,141429.97940699288,-3704316.7133926027,
6097,140455.5302087878,-3703959.236308394,
6098,137704.53518678265,-3703803.160246595,
6099,130333.8145407399,-3683783.3087352193,
6101,148229.89869457477,-3681555.369454987,
6102,137083.9445153195,-3702557.2459362405,
6104,147455.0043389716,-3703267.396345417,
6106,150324.956088508,-3705976.2930329116,
6107,147568.81624867395,-3701591.5368247037,
6109,148477.21463935243,-3706099.7698099194,
6110,144673.1939208881,-3709544.5681880056,
6111,146995.79172505208,-3687508.3546512453,
6113,149913.14048609155,-3700643.965784965,
6114,145963.49689425615,-3704117.3016656777,
6119,148079.13695350583,-3703913.3559938353,
6121,130402.40779602555,-3684835.7482953533,
6122,141908.56329781137,-3702145.729922342,
6124,141995.91894666347,-3705335.7195245866,
6125,144754.7405283323,-3704920.3681411017,
6127,150498.9345827615,-3698118.803915508,
6129,148480.7927116039,-3705651.0864658984,
6130,137547.07266149623,-3706738.5909946687,
6131,142448.67590995363,-3708375.2743062037,
6134,149361.3571965778,-3705114.688764675,
6137,143330.0618404335,-3693682.7000921173,
6138,130696.23351149318,-3681937.453168777,
6139,144096.62723535477,-3701445.906090075,
6141,131652.5106530888,-3686358.8933710284,
6144,145810.3281702202,-3701797.9175135135,
6145,139781.05230320597,-3696878.0979247214,
6146,139467.56017557537,-3696460.26470747,
6148,140572.64016909353,-3695915.550116861,
6149,138727.728272872,-3695913.1431871373,
6150,139602.30487531607,-3695283.3597675352,
6151,142833.19402134948,-3694340.0126865404,
6152,136058.97749455212,-3711018.0385209164,
6156,130242.40207256221,-3684711.1028386797,
6160,137544.62940653422,-3703140.7767034774,
6161,147220.5480504242,-3707942.875298815,
6162,142349.84689469787,-3699020.891912226,
6163,149657.0492659951,-3705569.994912939,
6164,130385.0095806381,-3685415.807035534,
6165,144151.08969259544,-3704105.5238971515,
6168,146275.41828405895,-3705281.1436523986,
6171,142453.81862005588,-3708248.2058197707,
6172,143383.95573615946,-3708325.2274902603,
6177,139785.183506781,-3705828.982041683,
6178,140889.7728182218,-3695902.7274801238,
6179,149822.37285119246,-3690590.9407211947,
6180,147954.0540043784,-3691051.7239840357,
6181,148526.44325858756,-3700367.840180422,
6182,147907.78805656225,-3690063.8480878924,
6183,148763.0132664098,-3690826.7875299873,
6184,128847.95601558061,-3691531.0188751146,
6186,148439.59279431248,-3697579.732854001,
6188,136990.86015258668,-3696446.1075962074,
6191,149175.5785367739,-3690161.3648415846,
6192,147622.28164930947,-3688830.489552559,
6193,144510.18843886015,-3704853.680749522,
6194,153224.1200091306,-3684330.820021317,
6202,147568.4992251747,-3705111.3698157677,
6204,146936.20485781677,-3700854.7402514243,
6208,152379.51798154454,-3690930.7066686824,
6211,144121.96915793963,-3704624.014597223,
6212,144367.9233133175,-3704290.3111128816,
6213,147161.3832351256,-3703399.408943936,
6214,131196.78915286146,-3683107.3563996684,
6215,148323.0207121568,-3700347.1392050795,
6217,147153.41774589795,-3697944.8099447666,
6223,142631.1339919397,-3710786.354293598,
6226,147326.27322089288,-3696741.1973711974,
6229,132045.84020783968,-3683798.4397808723,
6230,149151.2128326898,-3703862.009150055,
6232,129877.41863597021,-3689133.310717092,
6233,142422.50930796732,-3699595.7834911887,
6234,131067.40847840323,-3685959.331642915,
6237,146560.87092860698,-3703574.896070192,
6240,133799.86337103456,-3688442.9024162004,
6241,136437.911386356,-3688807.9196595075,
6243,137408.25313748975,-3706053.8638518522,
6244,145568.91630866067,-3700285.455644777,
6246,135080.94650662344,-3703161.6616760762,
6247,144154.44716583227,-3704104.4583885144,
6248,145998.1707386528,-3701167.421929906,
6250,145258.90267749917,-3696914.1955565936,
6253,128883.83565384721,-3684507.224742051,
6256,137686.15733479982,-3688811.780072121,
6257,144420.64366080193,-3701943.7225715118,
6258,145075.92426325058,-3698012.187113029,
6261,130099.63821088878,-3685201.988511512,
6262,141105.60886502182,-3692226.840534535,
6263,146129.04228969812,-3700497.3002506043,
6266,148689.13687905055,-3706259.403484421,
6274,153970.94171833398,-3709886.3080800916,
6281,147336.25507499144,-3699902.750919337,
6282,147793.0643352358,-3701099.2331070565,
6284,139596.36861432932,-3695307.3593186913,
6285,140137.97323926585,-3695288.0455608345,
6286,139602.25755288207,-3695287.6644206606,
6290,146737.4782724627,-3689217.154718112,
6291,142332.05773945418,-3695042.545122077,
6294,127849.08774747248,-3685138.1849026643,
6298,138581.67664419292,-3696515.3616424087,
6299,148510.9786830555,-3700370.7497688085,
6307,151623.20944572255,-3708987.911553722,
6308,151347.830484081,-3708493.443529058,
6311,141211.19745541943,-3705129.967425826,
6312,133794.9593545551,-3688069.230269807,
6314,141787.04804201826,-3701974.732723013,
6315,127523.59986437438,-3690399.305504144,
6316,146765.86416699522,-3703608.1678057234,
6317,144798.6104231412,-3700740.662098377,
6321,145208.88603180327,-3701765.526528428,
6322,144029.58590101957,-3700448.91203333,
6323,144619.9220694991,-3700792.708391167,
6326,129900.27696370741,-3685040.06660899,
6329,148437.89035101692,-3691185.1034346516,
6330,152329.0271947712,-3688414.9327659532,
6331,142986.36152771354,-3710591.2899618247,
6334,131937.18222611907,-3684851.3675578814,
6336,142453.20576460808,-3694762.628554762,
6337,149340.96399026358,-3705063.1300756196,
6338,130820.82114275433,-3683986.8465234884,
6339,131048.71361168678,-3681047.4017458023,
6341,146902.95167581245,-3705091.948785356,
6343,132187.28865204775,-3702513.1370432624,
6345,149625.4333069802,-3707147.7577669085,
6346,142953.34573154474,-3709103.4224030664,
6347,148207.9057049358,-3706541.2578321523,
6348,146623.0012121277,-3705283.3895219625,
6351,144302.96837283758,-3703031.7300964845,
6352,127828.95663487015,-3684271.3186812126,
6357,144208.55272247863,-3709235.8153110133,
6359,148549.4605757067,-3704317.382090869,
6360,144026.86835884242,-3699951.0862551834,
6361,144217.93810124675,-3692849.4416023814,
6362,148133.08761978152,-3702372.254317389,
6363,137481.84752603513,-3705178.4053487023,
6365,128882.83180521244,-3685707.4375267434,
6368,145057.74008105288,-3705141.2420094134,
6369,132058.32574785012,-3680867.140122557,
6370,149537.2585145942,-3708007.492369259,
6372,146955.56500090333,-3703653.8475222667,
6373,151393.09022348648,-3695073.5935906945,
6374,145764.4332539825,-3702362.7092937925,
6375,143145.71573515164,-3699531.6206495995,
6376,127585.62303150416,-3691040.8023683494,
6377,148425.34247269802,-3697748.894603215,
6378,135725.884738644,-3688983.0160274273,
6381,135726.6561007896,-3688605.9854228757,
6384,152138.63219528753,-3707720.7102580746,
6385,146588.56649806068,-3702472.4170599515,
6391,128342.03547917072,-3689772.7348863883,
6397,140703.17203599442,-3691770.515596801,
6399,129698.20233739178,-3684869.94870863,
6400,150866.1699898742,-3697798.305180821,
6402,146058.12485432613,-3695203.1922416207,
6405,148063.62527035485,-3702319.5697293086,
6408,140248.88016285462,-3704276.8967750715,
6409,128882.33612711604,-3683030.455189497,
6411,150254.0441509449,-3689927.981555683,
6413,146655.37789656973,-3701371.4625327997,
6414,148233.72116653994,-3702254.6707104207,
6416,147223.96603135124,-3704829.805351693,
6417,144510.18843886015,-3704853.680749522,
6420,149075.11682842026,-3703979.5377031183,
6423,140035.26129867806,-3665268.886124568,
6424,140519.6645451631,-3694686.2223199327,
6426,144653.89989657234,-3701726.188160244,
6427,147153.92324447565,-3703393.583345478,
6430,145016.3600736674,-3695778.854691959,
6432,141452.06268660392,-3705444.9721186245,
6434,130285.4398463015,-3689226.6954978835,
6436,141654.0975403933,-3692961.7854881976,
6437,141590.73843320465,-3693589.3366031083,
6440,141552.68592549226,-3693106.597857909,
6441,141566.7123318598,-3693066.459846344,
6442,140245.15520623303,-3693657.6437037485,
6445,141910.13012487363,-3692772.0023417394,
6446,142571.65315033193,-3693141.3989651185,
6448,129493.33333143225,-3691126.787392585,
6449,147904.686023128,-3690082.5807704427,
6450,137816.98073646054,-3695445.8895104537,
6453,145568.75905571922,-3696326.0747585553,
6455,146435.1952820256,-3704737.3541597184,
6457,127121.73104928719,-3680724.0605894327,
6458,149217.28297255814,-3704486.570419609,
6460,128695.57382671963,-3690771.0309640365,
6461,148685.39861893584,-3705071.875521161,
6465,151545.63909920817,-3694407.9821577584,
6466,146060.27723463622,-3702571.2877443214,
6467,146753.00353440686,-3706567.9375434928,
6469,140798.79290976265,-3704454.3810663787,
6470,154571.18352063498,-3710388.524015599,
6471,145850.2827932779,-3702413.5827505626,
6473,138135.05685738818,-3707397.622201472,
6475,142127.76910583818,-3707666.295791435,
6479,141831.3599424585,-3707812.6188260266,
6481,148879.89175954874,-3694251.4867323563,
6486,128748.53626432488,-3681785.067671589,
6487,130072.82169994593,-3686576.2587978267,
6489,140425.31055152664,-3704338.775434169,
6490,148423.0130002606,-3690515.779446426,
6491,142685.25989196493,-3701708.540050333,
6492,142587.87403455234,-3701913.618825381,
6493,143274.44153172008,-3702292.4155797637,
6494,149977.10009505102,-3705739.2052532425,
6496,129876.44825226895,-3689146.328590668,
6497,148285.29609349056,-3698594.992663166,
6500,130286.92582132497,-3684979.7620378006,
6501,153247.9188265347,-3687983.2360632485,
6502,140636.69796725624,-3697939.498477116,
6503,130230.9593900756,-3683329.971923124,
6506,129551.87129229007,-3688633.4924930935,
6507,147238.80025531046,-3700643.016033365,
6509,151081.64825318116,-3694737.8264673688,
6510,144801.276819544,-3695379.4417182286,
6511,145819.02069330183,-3695334.5681511723,
6513,147996.3233458898,-3699618.149400925,
6514,148969.19754153298,-3688149.4181746426,
6515,153035.8069774911,-3708127.1243472663,
6517,148500.40653270294,-3700352.745178888,
6518,145905.95652078735,-3697811.64098705,
6519,147173.7262402155,-3703625.2523482405,
6521,151166.94341354773,-3708791.2257920485,
6525,138430.92414763907,-3697097.9831730607,
6526,144772.95856489954,-3697968.880844176,
6527,150963.40167633427,-3707761.738371158,
6528,140745.3999632597,-3693625.643633236,
6532,130391.22261676927,-3690304.986159463,
6534,143821.21998618363,-3703956.0992912697,
6535,139798.43045198638,-3703563.7156386655,
6537,130675.55209283192,-3683224.7760382104,
6539,148339.66810962313,-3689590.938525905,
6541,147318.46820453694,-3688240.139908177,
6542,143401.53600143973,-3710475.9202827653,
6544,147985.64849874648,-3705985.1017977586,
6546,147986.3747397492,-3686359.187051256,
6547,138970.57938506955,-3694122.7383372094,
6548,150933.80094598487,-3706454.6466702586,
6549,132085.8490676312,-3681058.4663294908,
6554,147190.99590330108,-3702849.3472538562,
6562,146848.2864674528,-3702669.1179501703,
6563,144068.58900045347,-3710346.2080637743,
6564,148289.64002697953,-3699496.5138772256,
6566,146066.44384734612,-3705983.3895895565,
6569,148660.76843846572,-3688378.880933115,
6572,140913.37659755535,-3696147.0553895496,
6573,147647.01249280968,-3698576.07386625,
6574,146529.85281283656,-3697026.269282339,
6577,137102.10747780214,-3694909.27721967,
6579,139171.57962987287,-3703990.781335162,
6581,146721.10197022112,-3704827.1815027944,
6582,147538.17615828858,-3699997.3712958847,
6583,147620.26002062688,-3687234.5952088973,
6584,146995.79172505208,-3687508.3546512453,
6585,147375.1340044185,-3686170.0089605562,
6587,147418.26673398542,-3689502.2668267153,
6596,149318.11525833528,-3691323.4854855663,
6601,151837.24414962373,-3708870.629268979,
6604,144384.75803558386,-3707669.2695433227,
6609,144330.06269973447,-3701809.5846172096,
6610,140966.18470663432,-3704484.6028574165,
6611,149407.73959409742,-3707172.7814440383,
6612,148947.03774600103,-3706514.598683679,
6614,144574.15450148997,-3702338.057809122,
6616,148088.77865791204,-3704775.306029412,
6617,148221.17718858164,-3704617.597086859,
6618,149577.38321897615,-3703822.9890395994,
6621,154743.81119739352,-3709798.0536349667,
6622,139761.8946280487,-3704003.780513058,
6623,138326.34245299196,-3704610.722224637,
6625,148712.7060194991,-3699512.500728729,
6626,131246.55100360583,-3684787.2414897163,
6627,137521.37005636637,-3704875.3399426662,
6629,147420.29052309148,-3703151.6587329856,
6630,144563.24282987777,-3693032.65060981,
6631,129645.88933592915,-3691281.3568171514,
6633,147177.24996946455,-3703617.8986537494,
6635,130961.7101937152,-3683817.3677776386,
6638,144488.2023364236,-3708586.9324324275,
6639,149422.3915841136,-3705218.4859141023,
6640,139271.11679387398,-3694728.105362997,
6642,143532.6502387301,-3707753.291270136,
6647,148842.31191141423,-3703608.7333585415,
6649,145537.20562157634,-3696239.6111815055,
6650,149203.51380059723,-3700550.946818221,
6651,143333.44645950265,-3693687.706020263,
6653,144689.24765338184,-3692805.896200343,
6655,141003.14719465855,-3696721.1761186644,
6656,148555.2752539408,-3687318.9163491083,
6659,130536.28870099386,-3682583.116140547,
6662,150950.70634596943,-3694495.5034716097,
6663,146905.69322761826,-3705320.6506822817,
6664,127671.96384462625,-3685075.7859532256,
6666,141241.1108965008,-3695489.9154012343,
6667,127899.10862197167,-3682368.0364892716,
6668,130938.32513076333,-3681298.480033325,
6669,145242.06757713962,-3699929.611433036,
6673,137290.51839998603,-3703719.3220733744,
6675,147482.06135798953,-3701738.647888415,
6676,149958.81175367231,-3706421.7862737835,
6679,147620.35586624074,-3705566.001294263,
6681,147886.4851763942,-3688689.037557796,
6682,146617.4521349657,-3695648.1050969516,
6683,142564.18910249148,-3701895.693432933,
6684,148545.01163943368,-3706427.668219174,
6686,139954.8645858409,-3697802.8172792736,
6688,140361.97533961592,-3704536.839153472,
6689,146682.0122670987,-3699042.1713099675,
6691,149376.42579934295,-3689853.15540543,
6692,128578.60902436484,-3682571.4449781086,
6695,148334.0231111438,-3705671.662723698,
6697,131901.01390951395,-3680820.4523135866,
6698,143541.82239108902,-3715181.737328872,
6700,149770.37397993292,-3689099.1898143673,
6701,149088.23444249027,-3703258.444537966,
